the_geom,marker_id,meter_id,bay_id,last_edit,rd_seg_id,rd_seg_dsc,mean_lat,mean_long,location
"MULTIPOLYGON (((144.982882843685 -37.813574568977, 144.982908943284 -37.813577189718, 144.982900541268 -37.8136281282, 144.982874085641 -37.813625315715, 144.982882843685 -37.813574568977)))",12003W,IAW3,2860,20201223122242.0,21902.0,Clarendon Street between Hotham Street and Gipps Street,-37.8135959543174,144.98288985151262,"(-37.8135959543174, 144.98288985151262)"
"MULTIPOLYGON (((144.924275677665 -37.827443684794, 144.924245760184 -37.827449502446, 144.924266246932 -37.827400007399, 144.924282956126 -37.827403698501, 144.924284524687 -37.827404403835, 144.924285746486 -37.827405806868, 144.924286204111 -37.827407802013, 144.92428536207 -37.827410686226, 144.92427372522 -37.827436974514, 144.924273724034 -37.827436976295, 144.924273703265 -37.827437028197, 144.924273683606 -37.827437081019, 144.924273666269 -37.82743713208, 144.924273181415 -37.827438662728, 144.924273147044 -37.827438794593, 144.924273124054 -37.827438925759, 144.92427311464 -37.827439058966, 144.924273085259 -37.827440107408, 144.924273085082 -37.827440113713, 144.924273088866 -37.827440262472, 144.924273108574 -37.827440410611, 144.924273144255 -37.827440556329, 144.924273195835 -37.827440702326, 144.92427377328 -37.827442111121, 144.924273779639 -37.827442127454, 144.924273847344 -37.827442265625, 144.924273927642 -37.827442400414, 144.924274022903 -37.827442528257, 144.924274130833 -37.827442650015, 144.924274251456 -37.827442764788, 144.924274383688 -37.827442870754, 144.924274529748 -37.827442969754, 144.924275677665 -37.827443684794)))",16042N,,6227,20201223122249.0,22150.0,Vegemite Way between Salmon Street and Douglas Street,-37.8274343864263,144.9242743812084,"(-37.8274343864263, 144.9242743812084)"
"MULTIPOLYGON (((144.968615838927 -37.829499547986, 144.968582690838 -37.829509198959, 144.968590983702 -37.829462807197, 144.968623387767 -37.829453438969, 144.968615838927 -37.829499547986)))",9319S,,19098,20201208141849.0,22112.0,Coventry Street between Wells Street and Dodds Street,-37.8294849082194,144.9686057480322,"(-37.8294849082194, 144.9686057480322)"
"MULTIPOLYGON (((144.948313582069 -37.805016866024, 144.948341934518 -37.805020088766, 144.948332396425 -37.805070839872, 144.948311463163 -37.805068515096, 144.948310873212 -37.805068419799, 144.948310294038 -37.80506828929, 144.948309730883 -37.805068119527, 144.948309187986 -37.805067911787, 144.948308669429 -37.805067667632, 144.948308179115 -37.805067388899, 144.948307720732 -37.805067077685, 144.94830729773 -37.805066736332, 144.94830691329 -37.805066367408, 144.948306570304 -37.805065973689, 144.948306271354 -37.805065558136, 144.948306018688 -37.805065123876, 144.948305814207 -37.805064674176, 144.94830565945 -37.805064212419, 144.948305555581 -37.80506374208, 144.948305503382 -37.805063266697, 144.948305503244 -37.805062789846, 144.948305561596 -37.805062315823, 144.948313582069 -37.805016866024)))",7651S,,11026,20201208141001.0,20994.0,Victoria Street between Errol Street and Curzon Street,-37.80505994829926,144.94831062097674,"(-37.80505994829926, 144.94831062097674)"
"MULTIPOLYGON (((144.962110532607 -37.81170980713, 144.962086938317 -37.811716263943, 144.962057043685 -37.811652557891, 144.962081049821 -37.811645622478, 144.962110532607 -37.81170980713)))",968E,,9462,20201208140816.0,20168.0,Elizabeth Street between Lonsdale Street and Little Lonsdale Street,-37.8116868117144,144.9620892194074,"(-37.8116868117144, 144.9620892194074)"
"MULTIPOLYGON (((144.954713156739 -37.813877201255, 144.954690418894 -37.813883776881, 144.954666785344 -37.813833123166, 144.954689452183 -37.813826567939, 144.954713156739 -37.813877201255)))",4456E,,9594,20201208140823.0,20194.0,King Street between Lonsdale Street and Little Lonsdale Street,-37.8138595740992,144.95469459397978,"(-37.8138595740992, 144.95469459397978)"
"MULTIPOLYGON (((144.970397646716 -37.808819843856, 144.970338910275 -37.808836923502, 144.970332437958 -37.808822618396, 144.970391186636 -37.8088057967, 144.970397646716 -37.808819843856)))",3325S,,8966,20201208140748.0,20034.0,Little Lonsdale Street between Spring Street and Exhibition Street,-37.808821005262,144.9703715656602,"(-37.808821005262, 144.9703715656602)"
"MULTIPOLYGON (((144.946081439983 -37.820417198701, 144.946097685279 -37.820478014754, 144.946073214858 -37.820482035169, 144.946056971877 -37.820421218251, 144.946081439983 -37.820417198701)))",13685W,NVW2,21893,20201208142155.0,23033.0,Navigation Drive between Bourke Street and Collins Street,-37.8204431331152,144.946078150396,"(-37.8204431331152, 144.946078150396)"
"MULTIPOLYGON (((144.945751467668 -37.795741783727, 144.945761120167 -37.795686707316, 144.945787249174 -37.795689544898, 144.945777592777 -37.795744680722, 144.945751467668 -37.795741783727)))",C17054,,6177,20201208140450.0,21229.0,Carroll Street between Canning Street and Erskine Street,-37.795720900078,144.94576577949084,"(-37.795720900078, 144.94576577949084)"
"MULTIPOLYGON (((144.951461741879 -37.81994703001, 144.951397850761 -37.819965418867, 144.951389600877 -37.819947382527, 144.951453246323 -37.819928880359, 144.951461741879 -37.81994703001)))",13013S,,20464,20201208142020.0,,,-37.81994714835459,144.9514328363438,"(-37.81994714835459, 144.9514328363438)"
"MULTIPOLYGON (((144.976393439945 -37.815301831619, 144.976390201554 -37.815319793206, 144.976322856881 -37.815312474449, 144.976326033602 -37.815294483867, 144.976393439945 -37.815301831619)))",12528N,,23959,20210531120655.0,21967.0,Wellington Parade between Lansdowne Street and Spring Street,-37.815306082952006,144.97636519438544,"(-37.815306082952006, 144.97636519438544)"
"MULTIPOLYGON (((144.950858849824 -37.81162264834, 144.950833260649 -37.811630066671, 144.950808341289 -37.811574929913, 144.950833680253 -37.811567686567, 144.950858849824 -37.81162264834)))",1554E,,15276,20201208141434.0,21499.0,Spencer Street between Jeffcott Street and Batman Street,-37.811603595966204,144.9508385963678,"(-37.811603595966204, 144.9508385963678)"
"MULTIPOLYGON (((144.977974490945 -37.812685178414, 144.977966881069 -37.812730861828, 144.97794021949 -37.812728123104, 144.977948767619 -37.812677278536, 144.97797535217 -37.812680008725, 144.977974490945 -37.812685178414)))",11852E,,12083,20201208141113.0,21858.0,Intersection of Lansdowne Street and St Andrews Place,-37.8126977715035,144.97796336703968,"(-37.8126977715035, 144.97796336703968)"
"MULTIPOLYGON (((144.974294980829 -37.80947718115, 144.974355133117 -37.809483841986, 144.974351296012 -37.809505707948, 144.97429054629 -37.809498962035, 144.974294980829 -37.80947718115)))",12231S,VS2,6796,20201223122251.0,20889.0,Albert Street between Nicholson Street and Gisborne Street,-37.8094885748538,144.9743173874154,"(-37.8094885748538, 144.9743173874154)"
"MULTIPOLYGON (((144.97172255261 -37.808563455127, 144.971779808247 -37.808546882775, 144.971789929211 -37.808568950313, 144.971732664403 -37.808585525216, 144.97172255261 -37.808563455127)))",C150,,8490,20201208140720.0,21848.0,Spring Street between Lonsdale Street and Little Lonsdale Street,-37.808565653711604,144.9717495014162,"(-37.808565653711604, 144.9717495014162)"
"MULTIPOLYGON (((144.95528464019 -37.813225145178, 144.95521942914 -37.813243697125, 144.95521162968 -37.813226741254, 144.955276862082 -37.813208238345, 144.95528464019 -37.813225145178)))",3537S,,8805,20201208140738.0,20046.0,Little Lonsdale Street between William Street and King Street,-37.813225793416,144.9552554402564,"(-37.813225793416, 144.9552554402564)"
"MULTIPOLYGON (((144.95815232872 -37.813456337954, 144.958181122352 -37.813447928236, 144.958201448879 -37.813491915612, 144.958172655231 -37.813500325335, 144.95815232872 -37.813456337954)))",C3114,,8589,20201208140727.0,20011.0,Lonsdale Street between Queen Street and William Street,-37.81347056901819,144.9581719767804,"(-37.81347056901819, 144.9581719767804)"
"MULTIPOLYGON (((144.980460193191 -37.817555416692, 144.980456480087 -37.817576155794, 144.980389054206 -37.817568557681, 144.980392767327 -37.817547818581, 144.980460193191 -37.817555416692)))",15227S,,15419,20201223122253.0,22784.0,Palmer Street between Agnes Street and Charles Street,-37.817560673087996,144.9804317376004,"(-37.817560673087996, 144.9804317376004)"
"MULTIPOLYGON (((144.960143841403 -37.808337871549, 144.960197274524 -37.808322634567, 144.960205110986 -37.808339962954, 144.960151683258 -37.808355209946, 144.960143841403 -37.808337871549)))",6571S,,8642,20201208140730.0,21634.0,Franklin Street between Elizabeth Street and Queen Street,-37.808338710113006,144.9601683503148,"(-37.808338710113006, 144.9601683503148)"
"MULTIPOLYGON (((144.966387141997 -37.828433679565, 144.966340813579 -37.828468899263, 144.966306813329 -37.828462420078, 144.966353035055 -37.828427279657, 144.966387141997 -37.828433679565)))",9513S,,14253,20201208141327.0,22108.0,Miles Street between Dodds Street and Sturt Street,-37.8284451916256,144.9663549891914,"(-37.8284451916256, 144.9663549891914)"
"MULTIPOLYGON (((144.958048856476 -37.804093620979, 144.957986991908 -37.804086829352, 144.95799003584 -37.804069428151, 144.958051900393 -37.804076219775, 144.958048856476 -37.804093620979)))",7663S,,17567,20201208141711.0,20923.0,Queensberry Street between Elizabeth Street and O'Connell Street,-37.8040839438472,144.9580253282186,"(-37.8040839438472, 144.9580253282186)"
"MULTIPOLYGON (((144.968055840702 -37.810555395299, 144.968085028492 -37.810546862863, 144.968106387906 -37.810592559739, 144.968077197902 -37.810601089439, 144.968055840702 -37.810555395299)))",C2848,,8531,20201208140724.0,20003.0,Lonsdale Street between Exhibition Street and Russell Street,-37.8105702605278,144.96807605914077,"(-37.8105702605278, 144.96807605914077)"
"MULTIPOLYGON (((144.988790489556 -37.810243359335, 144.988781739344 -37.810294947523, 144.988760086114 -37.810292635642, 144.98876883634 -37.810241047456, 144.988790489556 -37.810243359335)))",15609W,,15495,20201223122254.0,21578.0,Simpson Street between Albert Street and Victoria Parade,-37.8102630698582,144.988778328182,"(-37.8102630698582, 144.988778328182)"
"MULTIPOLYGON (((144.98197943358 -37.817149968794, 144.981969973563 -37.817204382904, 144.981948757299 -37.81720206192, 144.981958217331 -37.817147647812, 144.98197943358 -37.817149968794)))",15007W,,15442,20201223122254.0,21982.0,Jolimont Terrace between Wellington Parade South and Jolimont Street,-37.81717080604479,144.98196716307058,"(-37.81717080604479, 144.98196716307058)"
"MULTIPOLYGON (((144.952305078795 -37.805087715051, 144.952300849748 -37.805111291962, 144.952240087569 -37.805104919305, 144.952244390041 -37.805081193177, 144.952305078795 -37.805087715051)))",C6080,,19883,20201208141936.0,20964.0,Chetwynd Street between Victoria Street and Queensberry Street,-37.805094566909204,144.9522790969896,"(-37.805094566909204, 144.9522790969896)"
"MULTIPOLYGON (((144.962400151458 -37.825639794375, 144.962418458877 -37.825653261146, 144.962372155157 -37.825692867537, 144.962353846602 -37.82567940074, 144.962400151458 -37.825639794375)))",8641W,,21151,20201208142107.0,22051.0,Kavanagh Street between Power Street and Balston Street,-37.8256610236346,144.96238895271043,"(-37.8256610236346, 144.96238895271043)"
"MULTIPOLYGON (((144.942529591279 -37.813944504091, 144.942529758161 -37.813944339318, 144.94252995143 -37.813944193571, 144.94253016013 -37.813944061873, 144.942530382666 -37.813943945229, 144.942530617341 -37.813943844529, 144.942530862362 -37.813943760543, 144.94253111586 -37.81394369391, 144.9425313759 -37.813943645141, 144.942531640496 -37.813943614607, 144.94253190763 -37.813943602541, 144.94253217526 -37.813943609035, 144.942532441346 -37.81394363404, 144.942532703855 -37.813943677364, 144.942532960783 -37.813943738678, 144.94253321017 -37.813943817513, 144.942533450112 -37.813943913268, 144.942533685072 -37.813944017798, 144.942586376849 -37.813978178267, 144.942586613818 -37.813978350752, 144.942586839989 -37.813978531116, 144.942587045184 -37.813978726619, 144.942587227772 -37.813978935707, 144.942587386301 -37.813979156719, 144.942587519511 -37.813979387898, 144.942587626344 -37.813979627406, 144.942587705951 -37.813979873341, 144.942587757698 -37.813980123746, 144.942587781175 -37.813980376633, 144.942587776195 -37.81398062999, 144.942587742797 -37.813980881805, 144.942587681247 -37.813981130075, 144.942587592035 -37.813981372828, 144.942587475868 -37.813981608133, 144.942587333671 -37.813981834121, 144.942587166574 -37.813982048996, 144.942586964852 -37.813982243819, 144.9425721612 -37.813996321913, 144.942514407349 -37.813958899955, 144.942529591279 -37.813944504091)))",13920E,,23379,20210413090427.0,22787.0,Aquitania Way between Caravel Lane and Newquay Promenade,-37.81396280892447,144.9425585940878,"(-37.81396280892447, 144.9425585940878)"
"MULTIPOLYGON (((144.956557177018 -37.815007817314, 144.956566263586 -37.815028495658, 144.956499525221 -37.815047722003, 144.956490026554 -37.815026952692, 144.956557177018 -37.815007817314)))",2616N,,19825,20201208141933.0,20061.0,Little Bourke Street between William Street and King Street,-37.8150237609962,144.9565340338794,"(-37.8150237609962, 144.9565340338794)"
"MULTIPOLYGON (((144.957653005179 -37.811480444114, 144.957644420548 -37.811461834637, 144.957708498452 -37.811443227417, 144.957717084232 -37.811461836909, 144.957653005179 -37.811480444114)))",3865S,,14985,20201208141417.0,22614.0,Intersection of La Trobe Street and Wills Street,-37.811465557438204,144.957675202718,"(-37.811465557438204, 144.957675202718)"
"MULTIPOLYGON (((144.980894320031 -37.817605254244, 144.980959977019 -37.817612652315, 144.98095642495 -37.817632489413, 144.980890769081 -37.817625091358, 144.980894320031 -37.817605254244)))",15241S,,15425,20201223122253.0,22784.0,Palmer Street between Agnes Street and Charles Street,-37.8176161483148,144.9809191622224,"(-37.8176161483148, 144.9809191622224)"
"MULTIPOLYGON (((144.988478172685 -37.819150847285, 144.988487450727 -37.819095858159, 144.988515075369 -37.819098791208, 144.988505797347 -37.819153780336, 144.988478172685 -37.819150847285)))",15265W,,15317,20201223122253.0,21961.0,Berry Street between Wellington Parade South and Vale Street South,-37.8191300248546,144.98849293376261,"(-37.8191300248546, 144.98849293376261)"
"MULTIPOLYGON (((144.936101766495 -37.812275331688, 144.936122688809 -37.812267379691, 144.936154658381 -37.812320185507, 144.936154500598 -37.812320222393, 144.936154347131 -37.812320267466, 144.936154196869 -37.812320319803, 144.936136797487 -37.812326949354, 144.936136524563 -37.812327041897, 144.936136241947 -37.812327115345, 144.93613595191 -37.812327169739, 144.936135657934 -37.812327202435, 144.936135361079 -37.812327216157, 144.93613506369 -37.812327208241, 144.936134769124 -37.812327180548, 144.936134478541 -37.812327132199, 144.936134193076 -37.812327063212, 144.936133917196 -37.81232697637, 144.936133652086 -37.812326869891, 144.936133399991 -37.812326744715, 144.936133161972 -37.812326603565, 144.9361329403 -37.81232644648, 144.93613273722 -37.812326274401, 144.936132553818 -37.81232608915, 144.936132391203 -37.812325891646, 144.936132250461 -37.812325683712, 144.936101766495 -37.812275331688)))",13723W,,23423,20210412110301.0,23224.0,Pearl River Road between Footscray Road and Docklands Drive,-37.812319534511275,144.93613446032217,"(-37.812319534511275, 144.93613446032217)"
"MULTIPOLYGON (((144.957969625279 -37.816797594875, 144.957904297106 -37.816815893913, 144.957895316299 -37.816796179959, 144.957955042369 -37.816779137334, 144.957960508422 -37.81677758208, 144.957969625279 -37.816797594875)))",2258N,,12729,20201208141151.0,20103.0,Little Collins Street between William Street and King Street,-37.81679399717267,144.957942402459,"(-37.81679399717267, 144.957942402459)"
