,bay_id,the_geom,marker_id,meter_id,last_edit,rd_seg_id,rd_seg_dsc,mean_lat,mean_long,location
807,2326,"MULTIPOLYGON (((144.974443053081 -37.794271447564, 144.974446917445 -37.794249585613, 144.974501858226 -37.794255465408, 144.974497734716 -37.7942780844, 144.974443053081 -37.794271447564)))",,,20201223122242.0,20877.0,Station Street between Kay Street and Princes Street,-37.7942652061098,144.9744665233098,"(-37.7942652061098, 144.9744665233098)"
808,6241,"MULTIPOLYGON (((144.983083233969 -37.835467941498, 144.983072967653 -37.835516794981, 144.983053327289 -37.835514118141, 144.983063445217 -37.835465331509, 144.983083233969 -37.835467941498)))",,,20201223122249.0,22242.0,Leopold Street between Toorak Road and Domain Road,-37.835486425525396,144.98307124161937,"(-37.835486425525396, 144.98307124161937)"
809,6050,"MULTIPOLYGON (((144.957209167454 -37.795617008096, 144.957272093893 -37.795624241129, 144.957268537683 -37.79564454155, 144.957205795637 -37.795637292789, 144.957209167454 -37.795617008096)))",,,20201223122249.0,22323.0,Morrah Street between Royal Parade and Fitzgibbon Street,-37.795628018331996,144.95723295242422,"(-37.795628018331996, 144.95723295242422)"
810,5341,"MULTIPOLYGON (((144.956785996857 -37.792680070106, 144.956790058755 -37.792679088001, 144.956846494417 -37.792666552135, 144.956852525008 -37.792665215774, 144.956859902675 -37.792686336704, 144.956848414385 -37.792688659794, 144.956793679809 -37.792701403607, 144.956785996857 -37.792680070106)))",,,20201223122248.0,22370.0,Intersection of Gatehouse Street and Park Drive,-37.792680924528376,144.95682038359539,"(-37.792680924528376, 144.95682038359539)"
811,1163,"MULTIPOLYGON (((144.971287301811 -37.797667536133, 144.971287473186 -37.797666627092, 144.971287600593 -37.797665913751, 144.971287715514 -37.797665200194, 144.971287817997 -37.797664484621, 144.971288312691 -37.79766080732, 144.97128832843 -37.797660688636, 144.97128834417 -37.797660569951, 144.971288358799 -37.797660450346, 144.971288448796 -37.797659734558, 144.971288478079 -37.797659494448, 144.971288506227 -37.797659254318, 144.97128853324 -37.797659014168, 144.971288610799 -37.797658296363, 144.971288636627 -37.797658057996, 144.97128866021 -37.797657818688, 144.971288682657 -37.797657579361, 144.971288747729 -37.797656861341, 144.971288757793 -37.797656742559, 144.971288769017 -37.797656622896, 144.97128877797 -37.797656503193, 144.97128917628 -37.797651658106, 144.971353857888 -37.797659820461, 144.971351338715 -37.797674481606, 144.971287301811 -37.797667536133)))",,,20201223122240.0,20654.0,Elgin Street between Canning Street and Rathdowne Street,-37.79766087016956,144.97129346148117,"(-37.79766087016956, 144.97129346148117)"
812,8739,"MULTIPOLYGON (((144.958559341762 -37.810339770394, 144.958566374187 -37.810341950599, 144.958569518986 -37.810348813502, 144.958561701982 -37.810364684663, 144.95854901005 -37.810360749979, 144.958559341762 -37.810339770394)))",,,20201208140734.0,21523.0,Queen Street between La Trobe Street and A'Beckett Street,-37.81034928992183,144.95856088145482,"(-37.81034928992183, 144.95856088145482)"
813,5028,"MULTIPOLYGON (((144.947185983407 -37.808225281279, 144.947226713495 -37.808260732501, 144.947202156097 -37.808279074955, 144.947161443777 -37.808243638453, 144.947185983407 -37.808225281279)))",,,20201223122247.0,21464.0,Roden Street between Adderley Street and Spencer Street,-37.8082468016934,144.9471924560366,"(-37.8082468016934, 144.9471924560366)"
814,2622,"MULTIPOLYGON (((144.921877518083 -37.798785223528, 144.921877206852 -37.798785225245, 144.921876894865 -37.798785213432, 144.921876584392 -37.798785188127, 144.921876275457 -37.798785148431, 144.921854448748 -37.798781893925, 144.921863251559 -37.798740765675, 144.921864898265 -37.798741011015, 144.921890546022 -37.798744367193, 144.92188968282 -37.798748624417, 144.921889602747 -37.798748969054, 144.921882927669 -37.798781446654, 144.921882868611 -37.798781689829, 144.921882792602 -37.798781930002, 144.921882700777 -37.798782167192, 144.921882593185 -37.798782399598, 144.921882468719 -37.7987826263, 144.921882328486 -37.798782848217, 144.921882173673 -37.798783063568, 144.921882004306 -37.798783271454, 144.921881820383 -37.798783471873, 144.921881623066 -37.798783663945, 144.921881413515 -37.79878384679, 144.921881190595 -37.798784020387, 144.921880956601 -37.798784183876, 144.921880710398 -37.798784337236, 144.921880455417 -37.798784479628, 144.921880190547 -37.79878461013, 144.9218799169 -37.798784729662, 144.921879634525 -37.798784836425, 144.921879346828 -37.798784930477, 144.921879051512 -37.798785012679, 144.921878752035 -37.79878508129, 144.921878447236 -37.798785137191, 144.921878140545 -37.798785179541, 144.921877829692 -37.7987852083, 144.921877518083 -37.798785223528)))",,,20201223122242.0,21741.0,Childers Street between Ormond Street and Kensington Road,-37.79877867637335,144.9218793720464,"(-37.79877867637335, 144.9218793720464)"
815,4746,"MULTIPOLYGON (((144.956932785071 -37.794702857032, 144.956935779027 -37.794679470244, 144.956989383264 -37.794702450183, 144.956986364135 -37.794726916146, 144.956932785071 -37.794702857032)))",,,20201223122246.0,22356.0,Fitzgibbon Street between Morrah Street and Bayles Street,-37.794702910127405,144.9569554193136,"(-37.794702910127405, 144.9569554193136)"
816,754,"MULTIPOLYGON (((144.971521106711 -37.799050408211, 144.971524848177 -37.799030092493, 144.971586728864 -37.79903685562, 144.971582948099 -37.799057072434, 144.971521106711 -37.799050408211)))",,,20201223122239.0,20673.0,Faraday Street between Canning Street and Rathdowne Street,-37.799044967393804,144.97154734771237,"(-37.799044967393804, 144.97154734771237)"
817,8268,"MULTIPOLYGON (((144.933386046903 -37.816787167867, 144.933378167615 -37.816808759515, 144.933319595099 -37.81679520336, 144.933327467594 -37.81677365215, 144.933386046903 -37.816787167867)))",,,20201223122252.0,,,-37.8167903901518,144.9333594648228,"(-37.8167903901518, 144.9333594648228)"
818,3601,"MULTIPOLYGON (((144.926472257508 -37.794909495713, 144.926458946932 -37.794895350841, 144.926505161588 -37.794868111023, 144.926518209008 -37.794882894694, 144.926472257508 -37.794909495713)))",,,20201223122245.0,21686.0,Kensington Road between MacAulay Road and Derby Street,-37.794893069596796,144.9264853665088,"(-37.794893069596796, 144.9264853665088)"
819,5486,"MULTIPOLYGON (((144.909418887984 -37.803700608108, 144.909447407491 -37.803757632178, 144.909447095227 -37.803757790647, 144.909447005563 -37.803757828707, 144.90944691595 -37.803757864965, 144.909446824117 -37.803757899382, 144.909446731225 -37.803757931076, 144.909446637249 -37.803757960948, 144.909430244206 -37.803762928242, 144.909425074944 -37.803764551396, 144.909406916135 -37.80372693501, 144.909418887984 -37.803700608108)))",,,20201223122248.0,21685.0,Sims Street between Dynon Road and Footscray Road,-37.80374671156391,144.90943571900627,"(-37.80374671156391, 144.90943571900627)"
820,5808,"MULTIPOLYGON (((144.924370684534 -37.79911627555, 144.924359763153 -37.799157711809, 144.924332786758 -37.799153651462, 144.92434300078 -37.799112168494, 144.924364820048 -37.799115412496, 144.924370684534 -37.79911627555)))",,,20201223122249.0,21741.0,Childers Street between Ormond Street and Kensington Road,-37.799128582560165,144.9243569566345,"(-37.799128582560165, 144.9243569566345)"
821,4017,"MULTIPOLYGON (((144.989600904525 -37.815794278719, 144.989606803417 -37.815752959432, 144.989635273526 -37.815756088679, 144.989629377384 -37.815797390892, 144.989600904525 -37.815794278719)))",,,20201223122246.0,21919.0,George Street between Hoddle Street and Simpson Street,-37.815778999288206,144.9896146526754,"(-37.815778999288206, 144.9896146526754)"
822,763,"MULTIPOLYGON (((144.966122490329 -37.798574775819, 144.96613071928 -37.798526760771, 144.966158650968 -37.798529654719, 144.966151102792 -37.79857765269, 144.966122490329 -37.798574775819)))",,,20201223122239.0,20813.0,Faraday Street between Lygon Street and Cardigan Street,-37.7985567239636,144.9661370907396,"(-37.7985567239636, 144.9661370907396)"
823,3760,"MULTIPOLYGON (((144.923219370804 -37.796407750281, 144.923169977147 -37.796437922804, 144.923152750855 -37.796419247705, 144.923203046611 -37.79638979131, 144.923219370804 -37.796407750281)))",,,20201223122245.0,21839.0,Lincoln Mews between Kensington Road and Devon Street,-37.7964124924762,144.9231929032442,"(-37.7964124924762, 144.9231929032442)"
824,3259,"MULTIPOLYGON (((144.984292330608 -37.849794238904, 144.984283157417 -37.84985155239, 144.984255014022 -37.849848684147, 144.984264192915 -37.849791370761, 144.984292330608 -37.849794238904)))",,,20201223122244.0,22480.0,Punt Road between High Street and Moubray Street,-37.849816017021205,144.98427740511403,"(-37.849816017021205, 144.98427740511403)"
825,3229,"MULTIPOLYGON (((144.957885816267 -37.789910642071, 144.957886972033 -37.789889451076, 144.957952602003 -37.789894582164, 144.957951444897 -37.789915781247, 144.957885816267 -37.789910642071)))",,,20201223122244.0,22376.0,MacArthur Road between Royal Parade and The Avenue,-37.7899042197258,144.9579125302934,"(-37.7899042197258, 144.9579125302934)"
826,5675,"MULTIPOLYGON (((144.92080076528 -37.792950069422, 144.920853636802 -37.79292063334, 144.920870315505 -37.792938862933, 144.920817441705 -37.792968298982, 144.92080076528 -37.792950069422)))",,,20201223122248.0,21782.0,Neale Street from Westbourne Road,-37.792945586819805,144.9208285849144,"(-37.792945586819805, 144.9208285849144)"
827,5051,"MULTIPOLYGON (((144.947372496148 -37.802723301848, 144.947376481573 -37.802699467646, 144.947439002025 -37.80270640513, 144.947434452265 -37.802730152898, 144.947372496148 -37.802723301848)))",,,20201223122247.0,21015.0,Queensberry Street between Curzon Street and Abbotsford Street,-37.802716525874004,144.94739898563176,"(-37.802716525874004, 144.94739898563176)"
828,5788,"MULTIPOLYGON (((144.941765033716 -37.795402616839, 144.941755856043 -37.795455087781, 144.941729697061 -37.795451907237, 144.941738992452 -37.795399450971, 144.941765033716 -37.795402616839)))",,,20201223122249.0,21219.0,Melrose Street between Canning Street and Erskine Street,-37.795422335933395,144.94175092259758,"(-37.795422335933395, 144.94175092259758)"
829,4309,"MULTIPOLYGON (((144.955404470366 -37.795821354058, 144.955410103291 -37.795776044237, 144.955435710426 -37.795778137062, 144.955430075242 -37.795823611761, 144.955404470366 -37.795821354058)))",,,20201223122246.0,22336.0,Benjamin Street between Story Street and Morrah Street,-37.7958041002352,144.9554169659382,"(-37.7958041002352, 144.9554169659382)"
830,2459,"MULTIPOLYGON (((144.969289125006 -37.792459104393, 144.969292621561 -37.792436832551, 144.969355210825 -37.792443637848, 144.969351715423 -37.792465909712, 144.969289125006 -37.792459104393)))",,,20201223122242.0,20642.0,Princes Street between Drummond Street and Lygon Street,-37.7924529177794,144.9693155595642,"(-37.7924529177794, 144.9693155595642)"
831,5688,"MULTIPOLYGON (((144.948155661208 -37.776610468168, 144.948102671744 -37.776603965879, 144.948097353031 -37.776603332517, 144.948101353226 -37.776583941248, 144.948159595846 -37.776591147849, 144.948155661208 -37.776610468168)))",,,20201223122248.0,22398.0,Park Street between Oak Street and West Coburg Tramway,-37.7766005539715,144.94812871604384,"(-37.7766005539715, 144.94812871604384)"
832,5689,"MULTIPOLYGON (((144.978150818003 -37.836919917713, 144.97816098436 -37.836870399728, 144.978183567352 -37.836873263099, 144.978173556576 -37.836922701751, 144.978150818003 -37.836919917713)))",,,20201223122248.0,22262.0,Domain Street between Toorak Road and Bromby Street,-37.8369012400008,144.9781639488588,"(-37.8369012400008, 144.9781639488588)"
833,7944,"MULTIPOLYGON (((144.944922781128 -37.808411909295, 144.944936335133 -37.808392127165, 144.944990850972 -37.808416034187, 144.944977785141 -37.808436030311, 144.944922781128 -37.808411909295)))",,,20201223122252.0,21450.0,Adderley Street between Hawke Street and Abbotsford Street,-37.8084136020506,144.9449501067004,"(-37.8084136020506, 144.9449501067004)"
834,1024,"MULTIPOLYGON (((144.973548570044 -37.800322508399, 144.973539260133 -37.800377038054, 144.973511202276 -37.800373944515, 144.973520644952 -37.800319419852, 144.973548570044 -37.800322508399)))",,,20201223122240.0,20604.0,Barrup Street between Owen Street and Murchison Street,-37.8003430838438,144.9735336494898,"(-37.8003430838438, 144.9735336494898)"
835,2274,"MULTIPOLYGON (((144.945659695089 -37.81682056156, 144.945684405435 -37.816876599572, 144.945658634836 -37.816883757645, 144.945633951983 -37.816827711997, 144.945659695089 -37.81682056156)))",,,20210623144303.0,22452.0,Harbour Esplanade between Bourke Street and La Trobe Street,-37.816845838466804,144.94565927648642,"(-37.816845838466804, 144.94565927648642)"
836,6351,"MULTIPOLYGON (((144.944962368906 -37.808291796007, 144.944976404428 -37.808271687939, 144.945034039405 -37.808296900205, 144.945020753521 -37.808317460234, 144.944962368906 -37.808291796007)))",,,20201223122249.0,21450.0,Adderley Street between Hawke Street and Abbotsford Street,-37.8082939280784,144.9449911870332,"(-37.8082939280784, 144.9449911870332)"
837,4487,"MULTIPOLYGON (((144.979772952987 -37.833306545031, 144.979772174444 -37.833306428036, 144.979732538038 -37.833299711794, 144.979706775285 -37.833294948557, 144.979713323092 -37.833272595515, 144.979778673354 -37.833283742518, 144.979772952987 -37.833306545031)))",,,20201223122246.0,,,-37.83329578806886,144.97974991288385,"(-37.83329578806886, 144.97974991288385)"
838,5606,"MULTIPOLYGON (((144.98724370555 -37.815532386299, 144.987248281061 -37.815529674462, 144.98730284083 -37.815497336453, 144.987332207167 -37.81550075283, 144.987282424996 -37.815530258105, 144.987273263587 -37.815535687913, 144.98724370555 -37.815532386299)))",,,20201223122248.0,21925.0,George Street between Simpson Street and Powlett Street,-37.815522640337285,144.98727520410586,"(-37.815522640337285, 144.98727520410586)"
839,7920,"MULTIPOLYGON (((144.901159342409 -37.829093396062, 144.901205766922 -37.829116340087, 144.901191151209 -37.829136189927, 144.901144403843 -37.829112169557, 144.901159342409 -37.829093396062)))",,,20201223122252.0,22168.0,Lorimer Street between West Gate Bridge and Todd Road,-37.829110298338996,144.9011720013584,"(-37.829110298338996, 144.9011720013584)"
840,3514,"MULTIPOLYGON (((144.947043249291 -37.804990937503, 144.947046636955 -37.804970323613, 144.947105241789 -37.804975747545, 144.947102073457 -37.804996316597, 144.947043249291 -37.804990937503)))",,,20201223122245.0,21007.0,Victoria Street between Curzon Street and Abbotsford Street,-37.8049848525522,144.94706809015662,"(-37.8049848525522, 144.94706809015662)"
841,4655,"MULTIPOLYGON (((144.957929281187 -37.794968021821, 144.957922807727 -37.795020819516, 144.957899572705 -37.795019196426, 144.957905995176 -37.794966395145, 144.957929281187 -37.794968021821)))",,,20201223122246.0,22363.0,Royal Parade between Bayles Street and Morrah Street,-37.794988490945805,144.9579173875964,"(-37.794988490945805, 144.9579173875964)"
842,6430,"MULTIPOLYGON (((144.947434452265 -37.802730152898, 144.947439002025 -37.80270640513, 144.947501309643 -37.802713318145, 144.947497270078 -37.80273709914, 144.947434452265 -37.802730152898)))",,,20201223122249.0,21015.0,Queensberry Street between Curzon Street and Abbotsford Street,-37.802723425642206,144.9474612972552,"(-37.802723425642206, 144.9474612972552)"
843,942,"MULTIPOLYGON (((144.968445638001 -37.792703682355, 144.96844304049 -37.792703405043, 144.968442071377 -37.792703296405, 144.968441105941 -37.792703177918, 144.968440141961 -37.792703047741, 144.968418886424 -37.79270006946, 144.968428496966 -37.79264423415, 144.968452482233 -37.792647595658, 144.968455233768 -37.792647888242, 144.968445638001 -37.792703682355)))",,,20201223122239.0,20540.0,Lygon Street between Lytton Street and Princes Street,-37.7926860079327,144.9684412735162,"(-37.7926860079327, 144.9684412735162)"
844,4574,"MULTIPOLYGON (((144.944131046613 -37.802421908983, 144.944160184339 -37.802425031079, 144.944151224973 -37.802473255133, 144.944122767446 -37.802470136799, 144.944131046613 -37.802421908983)))",,,20201223122246.0,21035.0,Queensberry Street between Lothian Street and Dryburgh Street,-37.80244244819541,144.9441392539968,"(-37.80244244819541, 144.9441392539968)"
845,6178,"MULTIPOLYGON (((144.944170452448 -37.802344150573, 144.944166752667 -37.802368050922, 144.944101360904 -37.802360893958, 144.944105025094 -37.802336844295, 144.944170452448 -37.802344150573)))",,,20201223122249.0,21035.0,Queensberry Street between Lothian Street and Dryburgh Street,-37.8023508180642,144.94414280871223,"(-37.8023508180642, 144.94414280871223)"
846,5616,"MULTIPOLYGON (((144.955861899648 -37.795026088054, 144.955919350272 -37.795029455331, 144.95591647881 -37.795052876656, 144.955859241927 -37.795049870855, 144.955861899648 -37.795026088054)))",,,20201223122248.0,22348.0,Wimble Street between Morrah Street and Park Drive,-37.795036875790004,144.955883774061,"(-37.795036875790004, 144.955883774061)"
847,6038,"MULTIPOLYGON (((144.932714568157 -37.797102820429, 144.932740124438 -37.79709837658, 144.932757865558 -37.797147480265, 144.932732659786 -37.797153323485, 144.932714568157 -37.797102820429)))",,,20201223122249.0,21655.0,Elizabeth Street between Chelmsford Street and Fink Street,-37.7971209642376,144.93273195721918,"(-37.7971209642376, 144.93273195721918)"
848,591,"MULTIPOLYGON (((144.974053940258 -37.796511776164, 144.974110314583 -37.796517745705, 144.974106822263 -37.796538160431, 144.974050430838 -37.796532733105, 144.974053940258 -37.796511776164)))",,,20201223122239.0,20595.0,Station Street between Palmerston Street and Kay Street,-37.7965224383138,144.97407508964002,"(-37.7965224383138, 144.97407508964002)"
849,8867,"MULTIPOLYGON (((144.956559009484 -37.820520159192, 144.956500357856 -37.820537212499, 144.956492229721 -37.820519533679, 144.956550934906 -37.820502597557, 144.956559009484 -37.820520159192)))",,,20201208140742.0,20224.0,Flinders Street between King Street and Spencer Street,-37.82051993242381,144.9565323082902,"(-37.82051993242381, 144.9565323082902)"
850,5017,"MULTIPOLYGON (((144.93314208476 -37.79633297634, 144.933198771313 -37.796338364438, 144.933194707602 -37.796360662961, 144.933138128642 -37.79635528486, 144.93314208476 -37.79633297634)))",,,20201223122247.0,21278.0,Albermarle Street between Chelmsford Street and Hardiman Street,-37.7963440529878,144.9331631554154,"(-37.7963440529878, 144.9331631554154)"
851,4849,"MULTIPOLYGON (((144.944565896811 -37.802812117979, 144.944595193786 -37.80281556537, 144.944585722944 -37.802869710259, 144.944556306501 -37.802866269792, 144.944565896811 -37.802812117979)))",,,20201223122247.0,21023.0,Lothian Street between Victoria Street and Queensberry Street,-37.8028351562758,144.9445738033706,"(-37.8028351562758, 144.9445738033706)"
852,5001,"MULTIPOLYGON (((144.930712558705 -37.797646151341, 144.930760937451 -37.797617962007, 144.930766971364 -37.79761442098, 144.930783235388 -37.797631600154, 144.930728516796 -37.797663101655, 144.930712558705 -37.797646151341)))",,,20201223122247.0,21714.0,Tennyson Street between Bellair Street and Southey Street,-37.79763656457967,144.93074412973485,"(-37.79763656457967, 144.93074412973485)"
853,1294,"MULTIPOLYGON (((144.971619683572 -37.796394955766, 144.971557213675 -37.796388348348, 144.971556981143 -37.796388338034, 144.971556333685 -37.796388093477, 144.971555789715 -37.79638771913, 144.971555391656 -37.796387241858, 144.971555168085 -37.796386696398, 144.971555137265 -37.796386120915, 144.97155526549 -37.796385626574, 144.971555357785 -37.796385117195, 144.97155553384 -37.796378224402, 144.971555401748 -37.796377697641, 144.971553908794 -37.796374151919, 144.971553637378 -37.796373694852, 144.971551143889 -37.796370523009, 144.971550743613 -37.796370126805, 144.971548258516 -37.796368184314, 144.971623224843 -37.796376512843, 144.971619683572 -37.796394955766)))",,,20201223122240.0,20780.0,Palmerston Street between Canning Street and Rathdowne Street,-37.796382227855055,144.97156493990863,"(-37.796382227855055, 144.97156493990863)"
854,4386,"MULTIPOLYGON (((144.960902009644 -37.826124391191, 144.960879888727 -37.826135964845, 144.960835014083 -37.82608469936, 144.960857716144 -37.82607289787, 144.960902009644 -37.826124391191)))",,,20201223122246.0,22043.0,Kings Way between Kavanagh Street and City Road,-37.826108468891405,144.96087532764838,"(-37.826108468891405, 144.96087532764838)"
855,1019,"MULTIPOLYGON (((144.974582970988 -37.793468299852, 144.974586827927 -37.793446706317, 144.974641110129 -37.793452977542, 144.974637818596 -37.793472123283, 144.974637393613 -37.79347458611, 144.974582970988 -37.793468299852)))",,,20201223122240.0,20877.0,Station Street between Kay Street and Princes Street,-37.79346383215933,144.97461151537348,"(-37.79346383215933, 144.97461151537348)"
856,6176,"MULTIPOLYGON (((144.938068504159 -37.799584288883, 144.938072080881 -37.799563121646, 144.938157010465 -37.799572451592, 144.938153012286 -37.799593582615, 144.938068504159 -37.799584288883)))",,,20201223122249.0,21301.0,Arden Street between Fogarty Street and Langford Street,-37.799579546723805,144.93810382239,"(-37.799579546723805, 144.93810382239)"
857,6276,"MULTIPOLYGON (((144.951805010348 -37.801276511779, 144.951808570809 -37.801255013972, 144.951864643779 -37.801261137643, 144.951861126667 -37.801282752458, 144.951805010348 -37.801276511779)))",,,20201223122249.0,21097.0,Arden Street between Chetwynd Street and Leveson Street,-37.8012703855262,144.9518288723902,"(-37.8012703855262, 144.9518288723902)"
858,2422,"MULTIPOLYGON (((144.971271085231 -37.796402286751, 144.971274380927 -37.796383109653, 144.971344145468 -37.796390497136, 144.971340766164 -37.79640978364, 144.971271085231 -37.796402286751)))",,,20201223122242.0,20780.0,Palmerston Street between Canning Street and Rathdowne Street,-37.7963975927862,144.9713002926042,"(-37.7963975927862, 144.9713002926042)"
859,8348,"MULTIPOLYGON (((144.956640870201 -37.815880172234, 144.956623202895 -37.815900959431, 144.956622995105 -37.815900997279, 144.956617096032 -37.815887731447, 144.956635351849 -37.815868012443, 144.956640870201 -37.815880172234)))",,,20210623144303.0,20415.0,Gresham Street between Bourke Street and Little Bourke Street,-37.81588634084466,144.9566300643805,"(-37.81588634084466, 144.9566300643805)"
860,3269,"MULTIPOLYGON (((144.942346371394 -37.804312069825, 144.942350275641 -37.80429105868, 144.942412561502 -37.804298252481, 144.942409155903 -37.804319303882, 144.942346371394 -37.804312069825)))",,,20201223122244.0,21029.0,Victoria Street between Stawell Street and Munster Terrace,-37.8043065509386,144.9423729471668,"(-37.8043065509386, 144.9423729471668)"
861,3345,"MULTIPOLYGON (((144.957063426242 -37.794103133093, 144.957060305035 -37.794128420966, 144.957009357557 -37.794086927396, 144.95701203542 -37.794064253359, 144.957063426242 -37.794103133093)))",,,20201223122245.0,22357.0,Fitzgibbon Street between Bayles Street and Degraves Street,-37.794097173581406,144.9570417100992,"(-37.794097173581406, 144.9570417100992)"
862,8323,"MULTIPOLYGON (((144.933705134058 -37.817453649164, 144.933688345327 -37.817460123231, 144.933696543569 -37.817431207937, 144.93371424487 -37.817424475926, 144.933705134058 -37.817453649164)))",,,20210623144303.0,23322.0,Docklands Drive between Docklands Drive and Western Link Road,-37.817444621084405,144.9337018803764,"(-37.817444621084405, 144.9337018803764)"
863,1121,"MULTIPOLYGON (((144.973624544911 -37.795275085575, 144.973633506815 -37.795227815188, 144.973633580634 -37.795227274849, 144.973667365499 -37.795230758861, 144.97366731649 -37.795231097762, 144.973667256429 -37.795231467114, 144.973667189582 -37.795231835447, 144.973658303304 -37.795278707915, 144.973624544911 -37.795275085575)))",,,20201223122240.0,20619.0,Kay Street between Station Street and Canning Street,-37.795245458698446,144.97364928984166,"(-37.795245458698446, 144.97364928984166)"
864,2145,"MULTIPOLYGON (((144.939730535676 -37.822972688809, 144.939879386801 -37.823006473063, 144.939879132243 -37.823006598377, 144.939878943871 -37.823006713135, 144.939878567078 -37.823006944451, 144.939878223548 -37.823007205187, 144.939878051783 -37.823007335555, 144.939877898946 -37.823007479771, 144.939877591027 -37.823007767264, 144.939877457194 -37.823007922627, 144.939877189477 -37.823008235155, 144.939876964385 -37.823008567354, 144.939876851851 -37.823008733002, 144.939876761777 -37.823008908056, 144.939876581654 -37.823009257262, 144.939876515276 -37.823009438137, 144.939876318655 -37.823010053802, 144.939873580572 -37.823017453172, 144.939873309265 -37.823017976511, 144.939872971613 -37.823018475259, 144.939872570063 -37.82301894315, 144.939872109307 -37.82301937486, 144.939871594013 -37.823019765964, 144.939871029982 -37.823020112057, 144.939870422994 -37.823020409637, 144.939869781097 -37.823020655239, 144.939869108908 -37.823020846241, 144.939868416696 -37.82302098102, 144.93986770908 -37.823021056953, 144.93986699628 -37.823021074219, 144.939866285132 -37.823021032037, 144.939865583561 -37.823020931446, 144.939732304876 -37.822990651276, 144.939731244363 -37.822990221784, 144.939730654509 -37.822989903262, 144.939730110292 -37.822989536875, 144.939729617242 -37.822989128127, 144.939729180934 -37.82298868072, 144.939728805761 -37.822988200139, 144.939728496164 -37.822987690066, 144.93972825535 -37.822987157765, 144.939728085465 -37.822986607781, 144.939727989715 -37.82298604738, 144.939727967974 -37.822985481064, 144.939728021152 -37.82298491696, 144.939728147965 -37.822984360452, 144.93972834826 -37.822983816946, 144.939728414639 -37.822983636071, 144.939730910676 -37.822976647909, 144.939730978265 -37.822976464351, 144.939731044643 -37.822976283476, 144.939731087301 -37.82297609768, 144.939731171456 -37.822975726969, 144.939731189182 -37.822975538935, 144.939731224634 -37.822975162865, 144.939731210123 -37.822974785922, 144.939731202868 -37.82297459745, 144.93973113943 -37.822974223255, 144.939731107143 -37.822974036148, 144.939731050884 -37.822973853126, 144.939730937232 -37.822973487064, 144.939730776698 -37.822973131897, 144.939730696444 -37.822972953863, 144.939730593228 -37.822972784439, 144.939730535676 -37.822972688809)))",,,20201223122242.0,23257.0,South Wharf Drive between Mills Place and Foundry Way,-37.82299636783996,144.9397987221592,"(-37.82299636783996, 144.9397987221592)"
865,3351,"MULTIPOLYGON (((144.921797524667 -37.824348038092, 144.921810023885 -37.824388497703, 144.921786686018 -37.82439223023, 144.921774147311 -37.824352004223, 144.921797524667 -37.824348038092)))",,,20201223122245.0,22149.0,Salmon Street between Cook Street and Turner Street,-37.824365761668005,144.9217931813096,"(-37.824365761668005, 144.9217931813096)"
866,3884,"MULTIPOLYGON (((144.922454533164 -37.823926569576, 144.922426943447 -37.823930411043, 144.922417527863 -37.823888473018, 144.922418642955 -37.823888289932, 144.922445436286 -37.823884042406, 144.922454533164 -37.823926569576)))",,,20201223122246.0,22148.0,Turner Street between Salmon Street and Douglas Street,-37.823907392591835,144.92243626947985,"(-37.823907392591835, 144.92243626947985)"
867,4907,"MULTIPOLYGON (((144.95193424214 -37.801105524552, 144.951938304917 -37.801083643464, 144.952009220564 -37.801091543685, 144.952005545541 -37.801113367536, 144.95193424214 -37.801105524552)))",,,20201223122247.0,21097.0,Arden Street between Chetwynd Street and Leveson Street,-37.80109992075781,144.95196431106038,"(-37.80109992075781, 144.95196431106038)"
868,4376,"MULTIPOLYGON (((144.922868948206 -37.823831533995, 144.922870883764 -37.823873887032, 144.922849536516 -37.823876161655, 144.922843048274 -37.823876933035, 144.922840655345 -37.823834482713, 144.922848577933 -37.823833527567, 144.922868948206 -37.823831533995)))",,,20201223122246.0,22148.0,Turner Street between Salmon Street and Douglas Street,-37.823851151427434,144.92285579974913,"(-37.823851151427434, 144.92285579974913)"
869,3002,"MULTIPOLYGON (((144.947274626014 -37.805012096997, 144.947278008366 -37.804991795715, 144.947351875785 -37.804998299341, 144.947348961217 -37.805018894452, 144.947274626014 -37.805012096997)))",,,20201223122244.0,21007.0,Victoria Street between Curzon Street and Abbotsford Street,-37.8050066367004,144.9473056194792,"(-37.8050066367004, 144.9473056194792)"
870,3343,"MULTIPOLYGON (((144.922218560934 -37.826580209274, 144.922226619577 -37.826609570979, 144.92223122786 -37.826623620416, 144.922206102903 -37.82662724578, 144.922204015786 -37.826620524079, 144.922200619282 -37.826608030716, 144.922193363257 -37.826583349424, 144.922218560934 -37.826580209274)))",,,20201223122245.0,22149.0,Salmon Street between Cook Street and Turner Street,-37.826604094992746,144.92221238381663,"(-37.826604094992746, 144.92221238381663)"
871,2418,"MULTIPOLYGON (((144.975258656556 -37.794959611236, 144.975267514625 -37.794907826716, 144.975291348338 -37.794910580444, 144.975282582008 -37.794962374653, 144.975258656556 -37.794959611236)))",,,20201223122242.0,20884.0,Nicholson Street between Kay Street and Princes Street,-37.794940000857,144.9752717516166,"(-37.794940000857, 144.9752717516166)"
